"CTPRVN_NM","SIGNGU_NM","SIGNGU_CD","RESIDNT_2030_CNT","IBLLBR_FCLT_CNT","MUSEUM_FCLT_CNT","ARTGR_FCLT_CNT","PRFPLC_FCLT_CNT","FCLT_CNT","IBLLBR_RATE","MUSEUM_RATE","ARTGR_RATE","PRFPLC_RATE","FCLT_RATE","FILE_NAME","BASE_YMD"
"경상북도","영주시","47210","18184","3","3","0","2","8","0.00016498020237571500","0.00016498020237571500","0.00000000000000000000","0.00010998680158381000","0.00043994720633524000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","영천시","47230","19575","2","2","1","1","6","0.00010217113665389500","0.00010217113665389500","0.00005108556832694760","0.00005108556832694760","0.00030651340996168600","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","예천군","47900","9590","1","2","1","1","5","0.00010427528675703900","0.00020855057351407700","0.00010427528675703900","0.00010427528675703900","0.00052137643378519300","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","울릉군","47940","1704","1","1","0","1","3","0.00058685446009389700","0.00058685446009389700","0.00000000000000000000","0.00058685446009389700","0.00176056338028169000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","울진군","47930","8795","3","1","1","1","6","0.00034110289937464500","0.00011370096645821500","0.00011370096645821500","0.00011370096645821500","0.00068220579874928900","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","의성군","47730","6414","2","3","0","1","6","0.00031181789834736500","0.00046772684752104800","0.00000000000000000000","0.00015590894917368300","0.00093545369504209500","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","청도군","47820","5658","2","1","1","0","4","0.00035348179568752200","0.00017674089784376100","0.00017674089784376100","0.00000000000000000000","0.00070696359137504400","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","청송군","47750","3426","2","2","1","1","6","0.00058377116170461200","0.00058377116170461200","0.00029188558085230600","0.00029188558085230600","0.00175131348511384000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","칠곡군","47850","27210","4","2","0","1","7","0.00014700477765527400","0.00007350238882763690","0.00000000000000000000","0.00003675119441381840","0.00025725836089672900","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","포항시","47111","116257","0","5","0","3","8","0.00000000000000000000","0.00004300816294932780","0.00000000000000000000","0.00002580489776959670","0.00006881306071892500","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","포항시 남구","47111","49158","5","0","0","0","5","0.00010171284429797800","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00010171284429797800","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","포항시 북구","47113","55043","3","0","0","0","3","0.00005450284323165500","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00005450284323165500","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"광주광역시","광산구","29200","113694","6","0","0","1","7","0.00005277323341601100","0.00000000000000000000","0.00000000000000000000","0.00000879553890266857","0.00006156877231868000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
